Variant,Country,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01
ORF1a.S3675,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,11,0,4,5,7,18,2,3,2,2,2,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORF1a.S3675,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,18,23,17,24,8,13,14,29,22,31,21,16,12,37,16,23,10,23,18,24,17,11,5,3,1,1,0,0,0,0,0,0,0
ORF1a.S3675,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,9,8,2,1,0,2,2,3,0,3,13,16,19,13,6,7,14,4,2,0,0,0,2,0,0,0,0,0,0,0,0
ORF1a.S3675,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,12,1,0,1,15,21,28,28,24,28,42,20,39,20,27,40,30,19,36,33,21,22,44,25,32,23,39,36,23,12,16,13,5,0,0
S.A222,Australia,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,11,10,4,2,0,2,1,1,1,0,5,3,2,4,0,1,4,1,3,4,3,1,1,2,1,0,0,0,2,1,2,0,0,1,2,0,3,9,2,1,0,1,3,6,3,7,12,6,2,2,24,4,8,8,4,1,6,0,3,9,2,1,1,0,0
S.A222,Spain,0,0,0,0,0,0,0,8,59,11,29,53,41,68,94,86,143,91,158,235,138,229,216,221,187,207,135,173,171,184,134,273,372,443,260,421,268,461,839,803,703,463,437,327,240,150,80,57,39,28,28,19,24,22,8,16,6,6,29,21,50,67,71,90,130,137,182,108,115,100,80,41,38,29,53,43,30,40,0,0
S.A222,USA,5,1,5,6,0,2,2,5,2,0,13,4,4,4,3,2,5,4,7,0,3,7,1,6,9,7,4,19,18,17,12,55,26,30,37,72,102,136,98,122,164,125,103,109,108,100,140,139,118,112,103,131,148,180,191,181,192,302,504,756,1142,1587,2640,3882,5813,8133,9048,6560,6377,6046,6094,5588,4595,3482,2804,1767,1244,693,239,6
S.A222,United Kingdom,0,0,1,1,0,1,5,3,0,2,0,4,13,14,37,147,319,577,659,1270,1707,2885,2394,4104,4278,6061,5335,7008,7326,4900,3041,2838,5193,5500,3017,2619,2570,2601,1710,1440,773,578,466,253,150,207,73,67,32,46,69,131,171,235,370,663,1300,1800,1320,1043,1508,1702,1048,900,1265,1107,1017,1087,1488,1929,2123,2248,2828,3274,3549,4142,3972,4537,4126,37
S.A222,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3,157,219,276,523,411,278,297,125,49,18,68,71,46,55,35,33,38,20,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,29,205,343,457,388,246,137,1,0,0,0,0,0,0,0,0,0
S.A222,Canada,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,2,6,2,2,6,2,4,9,3,6,9,5,14,3,9,29,17,48,14,11,24,25,5,3,4,0,5,5,10,22,40,25,18,89,136,98,53,151,184,153,70,48,113,444,661,1046,1517,1864,2358,2332,1980,1206,785,299,62,7,0,0,0
S.A222,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,0,25,12,49,6,5,12,28,36,42,37,10,4,26,10,10,23,24,58,21,19,20,3,4,3,7,5,2,3,2,2,0,0,2,2,0,2,97,0,170,52,28,50,1,0,86,81,35,46,17,3,0,0,0,0
S.A222,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,17,4,15,1,23,0,0,1,0,0,0,3,2,0,0,1,1,7,18,19,11,9,0,16,104,170,24,9,9,12,34,7,15,38,3,14,2,0,0
S.A222,Japan,0,0,1,0,1,0,0,0,0,0,0,1,0,8,2,1,0,0,0,0,0,0,1,1,1,4,0,1,2,1,2,1,2,2,3,2,8,5,1,3,7,2,1,0,1,0,0,2,2,4,2,6,19,22,15,6,14,8,24,38,36,34,57,43,45,67,63,63,82,62,29,41,26,20,7,4,2,0,0,0
S.A222,France,1,1,0,1,0,0,0,0,0,0,0,1,0,2,5,8,11,8,38,53,37,14,22,27,43,56,83,67,43,39,22,15,18,39,32,33,129,148,203,267,118,85,194,89,147,54,104,30,48,15,16,13,13,15,7,38,40,22,72,46,178,139,160,339,543,320,217,240,239,263,195,141,90,109,74,76,84,43,9,0
S.A222,Brazil,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,1,0,1,5,5,4,3,2,2,1,0,8,16,10,5,6,4,3,7,4,6,1,0,0,1,6,0,1,0,3,3,4,3,0,3,0,3,1,6,9,11,9,15,4,12,37,18,16,18,7,8,1,0,0,0
S.A222,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2,0,17,19,58,5,3,46,61,15,12,45,33,43,63,16,11,61,32,54,42,78,50,63,81,54,40,25,13,5,3,3,1,5,3,7,5,2,0,2,1,1,4,3,5,12,72,54,51,81,82,91,100,30,54,69,55,31,55,18,7,0,0,0
S.A222,Italy,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,9,20,18,49,66,31,32,37,65,42,145,87,82,66,93,68,141,290,249,181,205,288,276,54,184,384,450,339,235,202,207,54,38,22,12,16,13,21,20,19,24,37,100,97,137,187,283,247,367,273,261,207,235,224,156,94,117,112,117,157,46,71,9,1
S.A222,Mexico,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,4,0,3,3,2,2,5,4,2,2,9,4,7,4,16,25,17,20,70,38,56,122,256,238,227,435,341,327,204,335,220,285,283,199,230,199,125,65,16,0,0
S.A222,South Africa,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,2,1,1,1,3,0,2,2,4,5,4,1,4,2,1,2,1,2,3,2,0,0,1,0,1,0,1,2,4,5,3,9,5,15,35,49,136,164,150,160,113,101,86,47,42,56,47,45,20,15,8,3,1,0,0,0,0
S.A222,Russia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,3,0,4,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,4,0,1,3,0,1,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0
S.A222,Germany,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,5,7,9,2,4,32,28,23,42,32,29,33,50,64,74,75,117,141,129,138,74,212,340,631,995,982,924,1026,1031,729,537,387,267,190,109,89,65,30,65,40,62,59,53,76,75,62,75,127,237,450,373,413,572,699,669,705,780,653,602,491,391,358,372,65,0
S.A222,Argentina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,1,4,2,2,0,1,2,0,0,1,0,0,1,4,4,4,4,5,8,9,10,5,4,0,0,2,0,0,0,0,0,0
S.A222,Netherlands,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,7,16,10,21,42,36,45,44,62,80,94,90,89,121,104,89,158,164,197,222,349,302,330,385,396,380,222,171,175,136,54,37,27,13,12,9,13,5,12,12,42,25,62,66,98,208,937,1018,754,571,413,375,388,391,255,246,233,196,137,149,204,116,4,0
S.A222,United Arab Emirates,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,10,4,0,0,1,3,1,0,1,6,4,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Hong Kong,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,0,0,2,0,2,2,2,1,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,0,0,0,1,0,2,7,1,1,0,0,0,0,4,10,13,9,0,3,0,0,2,2,0,0
S.A222,Belgium,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,1,0,0,3,6,26,14,5,30,29,49,15,7,37,18,21,17,10,28,15,34,58,84,124,102,134,85,119,74,35,17,6,8,9,6,3,16,30,21,19,26,37,55,80,68,85,191,247,422,419,304,336,306,239,252,244,112,99,130,146,110,110,76,19,3
S.A222,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,13,21,55,49,49,1,8,39,98,196,180,155,342,295,160,197,176,228,519,398,553,543,507,479,320,210,62,48,27,26,24,16,9,17,9,5,9,6,5,10,3,12,9,7,10,6,32,50,133,162,177,247,276,203,110,145,128,104,85,71,61,75,73,9,0
S.A222,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59,10,3,1,0,0,1,0,5,5,14,19,20,11,17,18,15,13,17,13,33,23,90,59,62,99,75,74,68,43,9,9,7,1,0,0,0,3,0,2,2,0,2,1,6,6,24,133,230,240,250,297,237,218,191,208,230,149,102,114,95,34,23,5,31,2
S.A222,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,23,44,195,66,219,260,135,116,248,83,473,498,388,678,929,1420,2267,2790,2176,2387,2475,2480,2097,1370,903,612,436,310,188,80,109,104,67,96,77,69,75,81,57,12,75,53,14,17,22,40,142,572,644,537,521,477,388,402,280,180,92,125,102,100,86,160,192,0
S.A222,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,3,1,0,2,0,1,1,0,2,5,4,6,10,1,11,1,1,4,2,11,2,3,13,12,32,62,115,323,354,468,457,371,401,459,290,300,208,209,212,163,179,186,160,93,155,101,110,111,117,66,62,62,36,0,0,0,0,0
S.A222,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,4,10,4,2,8,28,15,25,18,32,19,12,40,71,70,71,501,482,833,1012,903,707,674,421,370,251,59,91,54,30,60,22,12,19,25,53,152,360,417,270,255,252,334,379,381,546,489,360,297,260,203,154,97,164,52,74,30,1,0
S.A222,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,7,6,5,3,6,6,0,0,8,0,0,20,11,8,6,1,4,22,2,5,16,12,17,3,3,5,1,4,0,2,1,4,1,3,0,0,0,2,1,2,1,1,0,4,18,18,30,47,44,56,151,71,53,62,48,28,24,15,0,0,0
S.A222,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,6,1,25,13,2,1,0,0,0,0,0,0,1,3,0,0,1,6,43,52,87,142,86,127,54,126,170,30,42,41,26,13,17,7,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,6,3,16,20,3,6,7,1,10,14,27,18,8,2,13,4,13,6,9,6,7,3,3,1,2,5,4,3,1,6,2,2,0,8,14,3,9,37,65,36,14,18,21,9,17,13,12,8,13,3,5,1,0,0,0
S.A222,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,6,4,8,92,74,51,20,55,73,74,38,7,126,180,487,393,287,71,393,138,122,66,38,34,27,10,9,6,6,4,1,0,1,1,2,0,3,10,2,3,6,9,4,5,2,1,5,7,2,1,0,0
S.A222,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,1,0,5,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,0,1,3,4,3,4,2,10,3,5,8,4,0,1,1,1,0,3,0,0,0
S.A222,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,0,3,18,8,37,89,1,10,29,9,3,2,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,3,10,19,12,12,13,12,14,22,15,3,0,0,0,0
S.A222,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,10,68,64,50,70,48,51,130,93,86,30,60,31,22,34,35,34,2,4,3,4,3,2,3,4,3,2,2,0,0,0,0,0,0,0,1,3,5,10,29,46,39,21,13,21,18,23,32,16,9,11,5,0,0,0,0
S.A222,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3,3,2,2,1,2,1,16,27,69,51,68,34,134,65,78,28,31,20,8,8,3,2,1,1,1,1,1,1,0,5,12,12,19,40,27,55,17,9,15,11,5,2,3,3,11,0,0,0,0,0
S.A222,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,2,4,3,2,5,1,2,2,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,15,0,0,6,3,1,0,1,0,0,0,0,0,0,1,0,0
S.A222,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,4,0,0,0,2,2,4,4,0,0,0,1,0,2,0,0,3,1,2,0,0,1,1,8,55,116,165,195,87,107,134,103,62,64,84,73,70,40,34,24,19,5,0,0
S.A222,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,2,2,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,13,66,84,149,285,229,373,271,263,316,398,587,439,254,285,93,0,0,0,0,0
S.A222,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,6,5,8,15,21,26,32,69,68,84,102,92,90,93,117,59,49,28,26,8,0,0,0
S.A222,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,1,2,3,2,0,0,0,0
S.A222,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,1,2,1,2,4,22,12,10,9,3,5,5,12,5,3,6,0,0
S.A222,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,2,10,4,2,6,0,3,4,0,0,0,1,1,3,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,1,2,3,6,2,3,4,8,12,14,19,12,9,10,17,7,0,0,0
S.A222,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,2,1,6,6,3,2,23,55,37,12,2,1,2,3,15,4,1,2,4,18,40,17,1,2,2,2,0,0,0,2,0,0
S.A222,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,0,0,1,1,0,1,1,0,4,1,1,2,5,21,39,34,81,98,88,110,74,82,49,84,47,67,40,58,43,28,12,2,6,0,1,0,0
S.A222,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,245,22,15,7,1,11,110,27,133,375,12,54,15,225,6,4,56,39,2,1,0,11,3,0,1,5,4,0,5,8,10,4,15,7,7,16,16,15,13,18,14,23,26,11,16,9,7,8,17,18,0,0
S.A222,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,39,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,10,6,3,0,1,0,0,0,0,0,0
S.A222,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,3,6,23,34,50,28,14,4,5,0,0,2,8,42,0,0,0,0,0,0,0,0,6,5,3,9,21,23,17,47,16,19,19,9,0,0,0,0,0,0,0,0
S.A222,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,4,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,17,32,104,107,174,289,376,287,372,130,48,0,0,0,0,0,0,0,0,0
S.A222,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,4,2,1,2,10,2,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,8,21,21,23,20,29,56,42,46,31,18,17,11,4,0,0
S.A222,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0,2,14,12,15,15,9,17,9,14,17,10,4,5,1,5,2,2,4,14,20,10,5,8,2,0,6,2,3,14,15,12,15,63,26,35,42,59,43,48,64,48,37,18,0
S.A222,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0
S.A222,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,7,0,0,0,0,0,0,0,2,2,2,0,4,2,0,0,1,1,0,2,0,0,5,0,1,8,26,13,39,68,52,76,45,50,82,92,78,46,71,85,48,2,0,0
S.A222,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,34,26,21,13,25,17,2,0,8,3,2,0,1,0,8,1,1,4,6,1,6,1,0,2,3,16,34,17,9,46,61,122,81,30,18,11,6,2,2,6,10,11,0,0,0
S.A222,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,5,3,9,1,3,4,3,2,1,0,0,0,0,0
S.A222,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,4,0,4,5,3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,3,13,22,36,42,62,79,62,59,54,3,0,0,0,0,0,0
S.A222,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,4,2,1,0,0,1,1,0,0,4,0,2,0,0,0,0,0,0,0
S.A222,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,0,14,10,7,7,6,0,0,0,28,0,22,48,34,26,0,306,34,13,10,26,26,0,0,0,0
S.A222,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,8,2,13,11,1,0,5,8,3,0,0,0,0,0
S.A222,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,5,1,0,0,1,0,0,0,0
S.A222,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,1,0,1,2,3,2,2,3,5,4,1,1,0,0,2,0,0,0,0,0,0,0,0
S.A222,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,27,6,9,4,2,15,5,2,2,9,0,0,0,0,0,0,0,0,0,0
S.A222,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,5,4,12,13,6,17,47,33,33,30,82,37,13,21,8,73,13,25,27,0
S.A222,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,4,3,0,2,0,0,0,0,0,0,0
S.A222,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,23,14,15,24,12,18,16,13,14,17,18,17,21,11,16,0,0
S.A222,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,9,48,66,45,26,12,15,7,9,2,0,1,0,0,0
S.A222,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,1,8,2,1,1,1,5,3,3,1,1,0,3,3,0,0,0,0,0
S.A222,Bonaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,2,11,8,3,14,12,7,26,10,12,7,2,4,0
S.A222,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,21,7,24,8,8,4,53,37,5,33,24,27,0,0,0,65,0,0,0,0,106,55,50,65,49,0
S.A222,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
